file_name,label
fake/file1008_16k_norm_mono_silence,spoof
real/file1393_16k_norm_mono_silence,bonafide
fake/file496_16k_norm_mono_silence,spoof
real/file1311_16k_norm_mono_silence,bonafide
fake/file1234_16k_norm_mono_silence,spoof
real/file1568_16k_norm_mono_silence,bonafide
fake/file514_16k_norm_mono_silence,spoof
real/file911_16k_norm_mono_silence,bonafide
fake/file579_16k_norm_mono_silence,spoof
real/file195_16k_norm_mono_silence,bonafide
fake/file2283_16k_norm_mono_silence,spoof
real/file196_16k_norm_mono_silence,bonafide
fake/file408_16k_norm_mono_silence,spoof
real/file198_16k_norm_mono_silence,bonafide
fake/file684_16k_norm_mono_silence,spoof
real/file1593_16k_norm_mono_silence,bonafide
fake/file1666_16k_norm_mono_silence,spoof
real/file1428_16k_norm_mono_silence,bonafide
fake/file1393_16k_norm_mono_silence,spoof
real/file741_16k_norm_mono_silence,bonafide
fake/file1311_16k_norm_mono_silence,spoof
real/file2016_16k_norm_mono_silence,bonafide
fake/file1568_16k_norm_mono_silence,spoof
real/file1361_16k_norm_mono_silence,bonafide
fake/file911_16k_norm_mono_silence,spoof
real/file245_16k_norm_mono_silence,bonafide
fake/file195_16k_norm_mono_silence,spoof
real/file1566_16k_norm_mono_silence,bonafide
fake/file196_16k_norm_mono_silence,spoof
real/file2032_16k_norm_mono_silence,bonafide
fake/file198_16k_norm_mono_silence,spoof
real/file1644_16k_norm_mono_silence,bonafide
fake/file1593_16k_norm_mono_silence,spoof
real/file1572_16k_norm_mono_silence,bonafide
fake/file1428_16k_norm_mono_silence,spoof
real/file2124_16k_norm_mono_silence,bonafide
fake/file741_16k_norm_mono_silence,spoof
real/file1865_16k_norm_mono_silence,bonafide
fake/file2016_16k_norm_mono_silence,spoof
real/file1770_16k_norm_mono_silence,bonafide
fake/file1361_16k_norm_mono_silence,spoof
real/file1326_16k_norm_mono_silence,bonafide
fake/file245_16k_norm_mono_silence,spoof
real/file1733_16k_norm_mono_silence,bonafide
fake/file1566_16k_norm_mono_silence,spoof
real/file1774_16k_norm_mono_silence,bonafide
fake/file2032_16k_norm_mono_silence,spoof
real/file1087_16k_norm_mono_silence,bonafide
fake/file1644_16k_norm_mono_silence,spoof
real/file1014_16k_norm_mono_silence,bonafide
fake/file1572_16k_norm_mono_silence,spoof
real/file864_16k_norm_mono_silence,bonafide
fake/file2124_16k_norm_mono_silence,spoof
real/file1529_16k_norm_mono_silence,bonafide
fake/file1865_16k_norm_mono_silence,spoof
real/file171_16k_norm_mono_silence,bonafide
fake/file1770_16k_norm_mono_silence,spoof
real/file1186_16k_norm_mono_silence,bonafide
fake/file1326_16k_norm_mono_silence,spoof
real/file1034_16k_norm_mono_silence,bonafide
fake/file1733_16k_norm_mono_silence,spoof
real/file1921_16k_norm_mono_silence,bonafide
fake/file1774_16k_norm_mono_silence,spoof
real/file93_16k_norm_mono_silence,bonafide
fake/file1087_16k_norm_mono_silence,spoof
real/file285_16k_norm_mono_silence,bonafide
fake/file1014_16k_norm_mono_silence,spoof
real/file1382_16k_norm_mono_silence,bonafide
fake/file864_16k_norm_mono_silence,spoof
real/file1251_16k_norm_mono_silence,bonafide
fake/file1529_16k_norm_mono_silence,spoof
real/file439_16k_norm_mono_silence,bonafide
fake/file171_16k_norm_mono_silence,spoof
real/file994_16k_norm_mono_silence,bonafide
fake/file1186_16k_norm_mono_silence,spoof
real/file433_16k_norm_mono_silence,bonafide
fake/file1034_16k_norm_mono_silence,spoof
real/file149_16k_norm_mono_silence,bonafide
fake/file1921_16k_norm_mono_silence,spoof
real/file1546_16k_norm_mono_silence,bonafide
fake/file93_16k_norm_mono_silence,spoof
real/file1088_16k_norm_mono_silence,bonafide
fake/file285_16k_norm_mono_silence,spoof
real/file304_16k_norm_mono_silence,bonafide
fake/file1382_16k_norm_mono_silence,spoof
real/file849_16k_norm_mono_silence,bonafide
fake/file1251_16k_norm_mono_silence,spoof
real/file2231_16k_norm_mono_silence,bonafide
fake/file439_16k_norm_mono_silence,spoof
real/file374_16k_norm_mono_silence,bonafide
fake/file994_16k_norm_mono_silence,spoof
real/file1826_16k_norm_mono_silence,bonafide
fake/file2332_16k_norm_mono_silence,spoof
real/file184_16k_norm_mono_silence,bonafide
fake/file433_16k_norm_mono_silence,spoof
real/file1843_16k_norm_mono_silence,bonafide
fake/file149_16k_norm_mono_silence,spoof
real/file68_16k_norm_mono_silence,bonafide
fake/file1546_16k_norm_mono_silence,spoof
real/file1462_16k_norm_mono_silence,bonafide
fake/file1088_16k_norm_mono_silence,spoof
real/file1655_16k_norm_mono_silence,bonafide
fake/file304_16k_norm_mono_silence,spoof
real/file1246_16k_norm_mono_silence,bonafide
fake/file849_16k_norm_mono_silence,spoof
real/file232_16k_norm_mono_silence,bonafide
fake/file2231_16k_norm_mono_silence,spoof
real/file1780_16k_norm_mono_silence,bonafide
fake/file374_16k_norm_mono_silence,spoof
real/file88_16k_norm_mono_silence,bonafide
fake/file1826_16k_norm_mono_silence,spoof
real/file1799_16k_norm_mono_silence,bonafide
fake/file184_16k_norm_mono_silence,spoof
real/file379_16k_norm_mono_silence,bonafide
fake/file1843_16k_norm_mono_silence,spoof
real/file2255_16k_norm_mono_silence,bonafide
fake/file68_16k_norm_mono_silence,spoof
real/file1421_16k_norm_mono_silence,bonafide
fake/file1462_16k_norm_mono_silence,spoof
real/file1000_16k_norm_mono_silence,bonafide
fake/file1655_16k_norm_mono_silence,spoof
real/file797_16k_norm_mono_silence,bonafide
fake/file1246_16k_norm_mono_silence,spoof
real/file858_16k_norm_mono_silence,bonafide
fake/file232_16k_norm_mono_silence,spoof
real/file87_16k_norm_mono_silence,bonafide
fake/file1780_16k_norm_mono_silence,spoof
real/file861_16k_norm_mono_silence,bonafide
fake/file88_16k_norm_mono_silence,spoof
real/file1600_16k_norm_mono_silence,bonafide
fake/file1799_16k_norm_mono_silence,spoof
real/file2098_16k_norm_mono_silence,bonafide
fake/file379_16k_norm_mono_silence,spoof
real/file1228_16k_norm_mono_silence,bonafide
fake/file2255_16k_norm_mono_silence,spoof
real/file1358_16k_norm_mono_silence,bonafide
fake/file1421_16k_norm_mono_silence,spoof
real/file765_16k_norm_mono_silence,bonafide
fake/file2357_16k_norm_mono_silence,spoof
real/file1344_16k_norm_mono_silence,bonafide
fake/file1000_16k_norm_mono_silence,spoof
real/file377_16k_norm_mono_silence,bonafide
fake/file797_16k_norm_mono_silence,spoof
real/file2263_16k_norm_mono_silence,bonafide
fake/file858_16k_norm_mono_silence,spoof
real/file1726_16k_norm_mono_silence,bonafide
fake/file87_16k_norm_mono_silence,spoof
real/file827_16k_norm_mono_silence,bonafide
fake/file861_16k_norm_mono_silence,spoof
real/file1208_16k_norm_mono_silence,bonafide
fake/file2360_16k_norm_mono_silence,spoof
real/file2198_16k_norm_mono_silence,bonafide
fake/file1600_16k_norm_mono_silence,spoof
real/file1065_16k_norm_mono_silence,bonafide
fake/file2098_16k_norm_mono_silence,spoof
real/file1007_16k_norm_mono_silence,bonafide
fake/file1228_16k_norm_mono_silence,spoof
real/file1368_16k_norm_mono_silence,bonafide
fake/file1358_16k_norm_mono_silence,spoof
real/file1661_16k_norm_mono_silence,bonafide
fake/file765_16k_norm_mono_silence,spoof
real/file1858_16k_norm_mono_silence,bonafide
fake/file1344_16k_norm_mono_silence,spoof
real/file404_16k_norm_mono_silence,bonafide
fake/file377_16k_norm_mono_silence,spoof
real/file2042_16k_norm_mono_silence,bonafide
fake/file2263_16k_norm_mono_silence,spoof
real/file2207_16k_norm_mono_silence,bonafide
fake/file1726_16k_norm_mono_silence,spoof
real/file745_16k_norm_mono_silence,bonafide
fake/file827_16k_norm_mono_silence,spoof
real/file1402_16k_norm_mono_silence,bonafide
fake/file1208_16k_norm_mono_silence,spoof
real/file338_16k_norm_mono_silence,bonafide
fake/file2198_16k_norm_mono_silence,spoof
real/file1711_16k_norm_mono_silence,bonafide
fake/file1065_16k_norm_mono_silence,spoof
real/file1009_16k_norm_mono_silence,bonafide
fake/file1007_16k_norm_mono_silence,spoof
real/file814_16k_norm_mono_silence,bonafide
fake/file1368_16k_norm_mono_silence,spoof
real/file160_16k_norm_mono_silence,bonafide
fake/file1661_16k_norm_mono_silence,spoof
real/file2192_16k_norm_mono_silence,bonafide
fake/file1858_16k_norm_mono_silence,spoof
real/file1611_16k_norm_mono_silence,bonafide
fake/file404_16k_norm_mono_silence,spoof
real/file2232_16k_norm_mono_silence,bonafide
fake/file2042_16k_norm_mono_silence,spoof
real/file1177_16k_norm_mono_silence,bonafide
fake/file2207_16k_norm_mono_silence,spoof
real/file1057_16k_norm_mono_silence,bonafide
fake/file745_16k_norm_mono_silence,spoof
real/file2212_16k_norm_mono_silence,bonafide
fake/file1402_16k_norm_mono_silence,spoof
real/file1973_16k_norm_mono_silence,bonafide
fake/file338_16k_norm_mono_silence,spoof
real/file868_16k_norm_mono_silence,bonafide
fake/file1711_16k_norm_mono_silence,spoof
real/file1115_16k_norm_mono_silence,bonafide
fake/file1009_16k_norm_mono_silence,spoof
real/file1703_16k_norm_mono_silence,bonafide
fake/file814_16k_norm_mono_silence,spoof
real/file867_16k_norm_mono_silence,bonafide
fake/file160_16k_norm_mono_silence,spoof
real/file337_16k_norm_mono_silence,bonafide
fake/file2192_16k_norm_mono_silence,spoof
real/file923_16k_norm_mono_silence,bonafide
fake/file1611_16k_norm_mono_silence,spoof
real/file1947_16k_norm_mono_silence,bonafide
fake/file2232_16k_norm_mono_silence,spoof
real/file812_16k_norm_mono_silence,bonafide
fake/file1177_16k_norm_mono_silence,spoof
real/file2209_16k_norm_mono_silence,bonafide
fake/file1057_16k_norm_mono_silence,spoof
real/file1722_16k_norm_mono_silence,bonafide
fake/file2212_16k_norm_mono_silence,spoof
real/file938_16k_norm_mono_silence,bonafide
fake/file1973_16k_norm_mono_silence,spoof
real/file2125_16k_norm_mono_silence,bonafide
fake/file868_16k_norm_mono_silence,spoof
real/file1876_16k_norm_mono_silence,bonafide
fake/file1115_16k_norm_mono_silence,spoof
real/file1338_16k_norm_mono_silence,bonafide
fake/file1703_16k_norm_mono_silence,spoof
real/file1257_16k_norm_mono_silence,bonafide
fake/file867_16k_norm_mono_silence,spoof
real/file1137_16k_norm_mono_silence,bonafide
fake/file337_16k_norm_mono_silence,spoof
real/file1090_16k_norm_mono_silence,bonafide
fake/file923_16k_norm_mono_silence,spoof
real/file817_16k_norm_mono_silence,bonafide
fake/file1947_16k_norm_mono_silence,spoof
real/file64_16k_norm_mono_silence,bonafide
fake/file812_16k_norm_mono_silence,spoof
real/file1674_16k_norm_mono_silence,bonafide
fake/file2209_16k_norm_mono_silence,spoof
real/file283_16k_norm_mono_silence,bonafide
fake/file1722_16k_norm_mono_silence,spoof
real/file2104_16k_norm_mono_silence,bonafide
fake/file938_16k_norm_mono_silence,spoof
real/file872_16k_norm_mono_silence,bonafide
fake/file2125_16k_norm_mono_silence,spoof
real/file225_16k_norm_mono_silence,bonafide
fake/file1876_16k_norm_mono_silence,spoof
real/file2019_16k_norm_mono_silence,bonafide
fake/file1338_16k_norm_mono_silence,spoof
real/file2053_16k_norm_mono_silence,bonafide
fake/file1257_16k_norm_mono_silence,spoof
real/file1130_16k_norm_mono_silence,bonafide
fake/file1137_16k_norm_mono_silence,spoof
real/file680_16k_norm_mono_silence,bonafide
fake/file1090_16k_norm_mono_silence,spoof
real/file1080_16k_norm_mono_silence,bonafide
fake/file817_16k_norm_mono_silence,spoof
real/file940_16k_norm_mono_silence,bonafide
fake/file64_16k_norm_mono_silence,spoof
real/file435_16k_norm_mono_silence,bonafide
fake/file1674_16k_norm_mono_silence,spoof
real/file1577_16k_norm_mono_silence,bonafide
fake/file283_16k_norm_mono_silence,spoof
real/file2046_16k_norm_mono_silence,bonafide
fake/file2104_16k_norm_mono_silence,spoof
real/file1625_16k_norm_mono_silence,bonafide
fake/file872_16k_norm_mono_silence,spoof
real/file258_16k_norm_mono_silence,bonafide
fake/file225_16k_norm_mono_silence,spoof
real/file23_16k_norm_mono_silence,bonafide
fake/file2019_16k_norm_mono_silence,spoof
real/file1429_16k_norm_mono_silence,bonafide
fake/file2053_16k_norm_mono_silence,spoof
real/file353_16k_norm_mono_silence,bonafide
fake/file2324_16k_norm_mono_silence,spoof
real/file1031_16k_norm_mono_silence,bonafide
fake/file1130_16k_norm_mono_silence,spoof
real/file2055_16k_norm_mono_silence,bonafide
fake/file680_16k_norm_mono_silence,spoof
real/file1652_16k_norm_mono_silence,bonafide
fake/file1080_16k_norm_mono_silence,spoof
real/file2045_16k_norm_mono_silence,bonafide
fake/file940_16k_norm_mono_silence,spoof
real/file384_16k_norm_mono_silence,bonafide
fake/file435_16k_norm_mono_silence,spoof
real/file1161_16k_norm_mono_silence,bonafide
fake/file2318_16k_norm_mono_silence,spoof
real/file1937_16k_norm_mono_silence,bonafide
fake/file1577_16k_norm_mono_silence,spoof
real/file1140_16k_norm_mono_silence,bonafide
fake/file2046_16k_norm_mono_silence,spoof
real/file2218_16k_norm_mono_silence,bonafide
fake/file1625_16k_norm_mono_silence,spoof
real/file119_16k_norm_mono_silence,bonafide
fake/file258_16k_norm_mono_silence,spoof
real/file1659_16k_norm_mono_silence,bonafide
fake/file23_16k_norm_mono_silence,spoof
real/file262_16k_norm_mono_silence,bonafide
fake/file1429_16k_norm_mono_silence,spoof
real/file760_16k_norm_mono_silence,bonafide
fake/file353_16k_norm_mono_silence,spoof
real/file720_16k_norm_mono_silence,bonafide
fake/file1031_16k_norm_mono_silence,spoof
real/file443_16k_norm_mono_silence,bonafide
fake/file2055_16k_norm_mono_silence,spoof
real/file1153_16k_norm_mono_silence,bonafide
fake/file1652_16k_norm_mono_silence,spoof
real/file2096_16k_norm_mono_silence,bonafide
fake/file2045_16k_norm_mono_silence,spoof
real/file1101_16k_norm_mono_silence,bonafide
fake/file384_16k_norm_mono_silence,spoof
real/file2095_16k_norm_mono_silence,bonafide
fake/file1161_16k_norm_mono_silence,spoof
real/file565_16k_norm_mono_silence,bonafide
fake/file1937_16k_norm_mono_silence,spoof
real/file1464_16k_norm_mono_silence,bonafide
fake/file1140_16k_norm_mono_silence,spoof
real/file996_16k_norm_mono_silence,bonafide
fake/file2218_16k_norm_mono_silence,spoof
real/file2244_16k_norm_mono_silence,bonafide
fake/file119_16k_norm_mono_silence,spoof
real/file993_16k_norm_mono_silence,bonafide
fake/file1659_16k_norm_mono_silence,spoof
real/file2197_16k_norm_mono_silence,bonafide
fake/file262_16k_norm_mono_silence,spoof
real/file1998_16k_norm_mono_silence,bonafide
fake/file760_16k_norm_mono_silence,spoof
real/file476_16k_norm_mono_silence,bonafide
fake/file720_16k_norm_mono_silence,spoof
real/file772_16k_norm_mono_silence,bonafide
fake/file443_16k_norm_mono_silence,spoof
real/file1638_16k_norm_mono_silence,bonafide
fake/file1153_16k_norm_mono_silence,spoof
real/file2242_16k_norm_mono_silence,bonafide
fake/file2096_16k_norm_mono_silence,spoof
real/file2246_16k_norm_mono_silence,bonafide
fake/file1101_16k_norm_mono_silence,spoof
real/file2163_16k_norm_mono_silence,bonafide
fake/file2340_16k_norm_mono_silence,spoof
real/file679_16k_norm_mono_silence,bonafide
fake/file2095_16k_norm_mono_silence,spoof
real/file950_16k_norm_mono_silence,bonafide
fake/file565_16k_norm_mono_silence,spoof
real/file1735_16k_norm_mono_silence,bonafide
fake/file1464_16k_norm_mono_silence,spoof
real/file1309_16k_norm_mono_silence,bonafide
fake/file2342_16k_norm_mono_silence,spoof
real/file449_16k_norm_mono_silence,bonafide
fake/file996_16k_norm_mono_silence,spoof
real/file1219_16k_norm_mono_silence,bonafide
fake/file2244_16k_norm_mono_silence,spoof
real/file903_16k_norm_mono_silence,bonafide
fake/file993_16k_norm_mono_silence,spoof
real/file1135_16k_norm_mono_silence,bonafide
fake/file2197_16k_norm_mono_silence,spoof
real/file294_16k_norm_mono_silence,bonafide
fake/file1998_16k_norm_mono_silence,spoof
real/file2034_16k_norm_mono_silence,bonafide
fake/file476_16k_norm_mono_silence,spoof
real/file1100_16k_norm_mono_silence,bonafide
fake/file772_16k_norm_mono_silence,spoof
real/file2211_16k_norm_mono_silence,bonafide
fake/file1638_16k_norm_mono_silence,spoof
real/file1527_16k_norm_mono_silence,bonafide
fake/file2242_16k_norm_mono_silence,spoof
real/file2177_16k_norm_mono_silence,bonafide
fake/file2246_16k_norm_mono_silence,spoof
real/file1328_16k_norm_mono_silence,bonafide
fake/file2311_16k_norm_mono_silence,spoof
real/file1077_16k_norm_mono_silence,bonafide
fake/file2163_16k_norm_mono_silence,spoof
real/file884_16k_norm_mono_silence,bonafide
fake/file679_16k_norm_mono_silence,spoof
real/file1794_16k_norm_mono_silence,bonafide
fake/file950_16k_norm_mono_silence,spoof
real/file242_16k_norm_mono_silence,bonafide
fake/file1735_16k_norm_mono_silence,spoof
real/file2196_16k_norm_mono_silence,bonafide
fake/file1309_16k_norm_mono_silence,spoof
real/file2057_16k_norm_mono_silence,bonafide
fake/file2277_16k_norm_mono_silence,spoof
real/file1934_16k_norm_mono_silence,bonafide
fake/file449_16k_norm_mono_silence,spoof
real/file30_16k_norm_mono_silence,bonafide
fake/file1219_16k_norm_mono_silence,spoof
real/file1028_16k_norm_mono_silence,bonafide
fake/file903_16k_norm_mono_silence,spoof
real/file2047_16k_norm_mono_silence,bonafide
fake/file1135_16k_norm_mono_silence,spoof
real/file1792_16k_norm_mono_silence,bonafide
fake/file294_16k_norm_mono_silence,spoof
real/file753_16k_norm_mono_silence,bonafide
fake/file2034_16k_norm_mono_silence,spoof
real/file302_16k_norm_mono_silence,bonafide
fake/file1100_16k_norm_mono_silence,spoof
real/file824_16k_norm_mono_silence,bonafide
fake/file2211_16k_norm_mono_silence,spoof
real/file1935_16k_norm_mono_silence,bonafide
fake/file1527_16k_norm_mono_silence,spoof
real/file327_16k_norm_mono_silence,bonafide
fake/file2177_16k_norm_mono_silence,spoof
real/file1131_16k_norm_mono_silence,bonafide
fake/file1328_16k_norm_mono_silence,spoof
real/file369_16k_norm_mono_silence,bonafide
fake/file1077_16k_norm_mono_silence,spoof
real/file84_16k_norm_mono_silence,bonafide
fake/file884_16k_norm_mono_silence,spoof
real/file1438_16k_norm_mono_silence,bonafide
fake/file1794_16k_norm_mono_silence,spoof
real/file1875_16k_norm_mono_silence,bonafide
fake/file242_16k_norm_mono_silence,spoof
real/file220_16k_norm_mono_silence,bonafide
fake/file2196_16k_norm_mono_silence,spoof
real/file447_16k_norm_mono_silence,bonafide
fake/file2057_16k_norm_mono_silence,spoof
real/file850_16k_norm_mono_silence,bonafide
fake/file1934_16k_norm_mono_silence,spoof
real/file1809_16k_norm_mono_silence,bonafide
fake/file30_16k_norm_mono_silence,spoof
real/file1981_16k_norm_mono_silence,bonafide
fake/file1028_16k_norm_mono_silence,spoof
real/file811_16k_norm_mono_silence,bonafide
fake/file2047_16k_norm_mono_silence,spoof
real/file1445_16k_norm_mono_silence,bonafide
fake/file1792_16k_norm_mono_silence,spoof
real/file474_16k_norm_mono_silence,bonafide
fake/file753_16k_norm_mono_silence,spoof
real/file635_16k_norm_mono_silence,bonafide
